scode,name,IndustryName,IndustryCode,Listed date,Listed year,year,business,DYNA,MUNI,liva,收入熵系数,差异化战略词频占比1,差异化战略词频占比2,成本领先战略占比1,成本领先战略占比2,组织规模,ESG综合评级,ESG综合得分,数字化转型词频占比1,数字化转型词频占比2,成本黏性
2431,棕榈股份,土木工程建筑业,E48,2010/6/10,2010,2021,3,0.0026,0.1734,-0.044628152,0.553947695740531,0.0031015375304953,0.00522509319144869,0.00544660249257711,0.00917577340937331,14.3994586092404,B,72.02,0.000703876238878945,0.00126616746085773,-2.737208128
2431,棕榈股份,土木工程建筑业,E48,2010/6/10,2010,2022,3,0.0024,0.1761,0.0029762686978009,0.217784648663027,0.00356116343390155,0.00605297117925398,0.00515193694752255,0.00875683647760093,14.4368818172227,B,71.36,0.000760282289998416,0.00138806775827057,
2431,棕榈股份,土木工程建筑业,E48,2010/6/10,2010,2023,3,0.0023,0.1788,-0.151152832,0.218429930992707,0.00451024796848536,0.0076456545583586,0.00538565474717872,0.00912962126588812,14.4515066949779,B,72.37,0.000540960259660925,0.000999143591207536,-0.977496508
2431,棕榈股份,土木工程建筑业,E48,2010/6/10,2010,2024,3,0.0022,0.1814,-0.118081247,,,,,,14.4158006811784,CC,63.43,0.000587036150972831,0.00111562796099887,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2014,2,0.0067,0.1389,,,0.00397124094790666,0.00692151097036869,0.00693020479144496,0.0120787152228003,,,,,,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2015,2,0.0061,0.1425,1.3714092774254174,,0.0051473330846699,0.00917146654851573,0.0061668531642422,0.0109880372175454,14.1271392404013,,,,,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2016,2,0.0056,0.146,-0.947099808,0.0811282799480751,0.00584452311624107,0.0104674720492234,0.00638917401596246,0.0114429353943123,14.2757947212071,,,0.00201956075703626,0.00333792075669675,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2017,2,0.0052,0.1494,-0.54613579,0.0676534912363191,0.00587371512481645,0.0106267029972752,0.00617493128506344,0.0111716621253406,14.2770014911738,,,0.0026451132688806,0.00429333952193084,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2018,2,0.0048,0.1527,-0.358086464,0.04173612549334,0.00564731858519808,0.0101113771999848,0.0061993121311197,0.0110997073022389,14.5558607542444,,,0.00195046825071125,0.00326509818451278,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2019,2,0.0045,0.1559,-0.508668333,0.041997249675826,0.00513416642448901,0.00901782296141903,0.00639349026445801,0.0112297418010124,14.7093181486347,,,0.00116232715186621,0.00212653778558875,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2020,2,0.0042,0.159,-0.283620335,0.0283570271888037,0.0045172355484697,0.00796659992331615,0.00555595816121941,0.00979849188429259,14.6661202603601,,,0.00104344059771427,0.00184627175030045,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2021,2,0.004,0.162,-0.146678832,0.0455632815331425,0.00340921588034752,0.00613060159000119,0.00527878587924777,0.00949254439742119,14.2991063488351,,,0.0007125564844853,0.00126748699054502,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2022,2,0.0038,0.1649,-0.056143445,,0.00290403484841818,0.00520710059171598,0.00514806177674132,0.00923076923076923,13.8911705780107,,,,,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2023,2,0.0036,0.1678,-0.005889423,,0.0029342334590862,0.00517328561982185,0.00518454784124253,0.00914076782449726,12.3880993269402,,,,,
2482,广田集团,建筑装饰和其他建筑业,E50,2010/9/29,2010,2024,2,0.0034,0.1706,-0.095217617,,,,,,12.4321494252367,CC,63.52,0.000526171303074671,0.000854216766789538,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2014,,0.0067,0.1389,,,0.00337272537126124,0.00598469032707028,0.00593495084710312,0.0105311992577128,,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2015,,0.0061,0.1425,0.915626703725526,,0.00255004462578095,0.00462347569785586,0.00634323600663012,0.0115008957984165,12.9338941033219,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2016,,0.0056,0.146,-0.888052513,,0.00351872096201148,0.00626215953307393,0.00560262366766876,0.00997081712062257,13.2775762520069,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2017,,0.0052,0.1494,-0.397748514,,0.00330712773055612,0.00592330873947833,0.00530881030431377,0.00950846929232048,13.1061260567855,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2018,,0.0048,0.1527,-0.323101404,,0.00290028404843773,0.00523108450628269,0.00511287187920466,0.00922180876880764,13.0394049318734,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2019,,0.0045,0.1559,-0.16467282,,0.00252847796053489,0.00447355070792787,0.00505695592106978,0.00894710141585574,12.8828203622341,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2020,,0.0042,0.159,-0.123312874,,0.00266599597585513,0.004718240897356,0.00477867203219316,0.00845722424997774,12.7661181698785,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2021,,0.004,0.162,-0.085162517,,0.00328011744196715,0.00589885322993152,0.0052298375997798,0.00940516459038033,12.5771482082545,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2022,,0.0038,0.1649,0.00011809991210515572,,0.00308362444473196,0.00556160547604231,0.00491654806572648,0.00886745488487866,11.9292723496448,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2023,,0.0036,0.1678,-0.136822597,,,,,,,,,,,
2504,*ST 弘高,建筑装饰和其他建筑业,E50,2010/11/18 0:00,2010,2024,,0.0034,0.1706,,,,,,,,,,,,
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2014,4,0.0041,0.1523,,1.57654902182755,0.0025811209439528,0.00453661697990927,0.00579914186108876,0.0101926589288871,,B,72.33,,,
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2015,4,0.0038,0.1556,1.2912576392123472,1.57654902182755,0.00317371743452028,0.00554945725088425,0.00582429463258117,0.0101841688010733,13.0707451532707,B,72.51,0.000414348289333491,0.000785340314136126,0.803997677717043
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2016,4,0.0035,0.1588,-0.566848608,1.5528402156486,0.00328418459854264,0.00580446218030111,0.00578153330368444,0.0102182719632384,13.2469450371639,B,72.23,0.00057854771375037,0.0010657365692971,-0.266882359
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2017,4,0.0033,0.1619,-0.480377917,1.46010743541151,0.00331991656138908,0.00580320460147905,0.00605223727120487,0.0105792933442892,13.4371117246483,B,73.85,0.000278517590126551,0.000501525473314665,-0.074299671
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2018,4,0.0031,0.1649,-0.663025855,1.39405937180032,0.00325765549040245,0.00570125427594071,0.00536260211497018,0.00938514165424086,13.6531673239464,B,72.53,0.000190404585332988,0.000348195632376837,-0.151240921
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2019,4,0.0029,0.1678,-0.343934073,1.29553185219871,0.00284287727848252,0.00500588928150766,0.0054468573066724,0.00959111559818274,13.7110708093625,BB,75.95,0.000199575189952815,0.000356775766430798,0.0667825140515682
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2020,4,0.0027,0.1706,-0.19795256,1.14311345568056,0.00260954659127977,0.00456968773800457,0.00543655539849951,0.00952018278750952,13.8741489855962,CCC,69.5,0.000654721342579602,0.00114309709326739,-0.148616116
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2021,4,0.0026,0.1734,-0.080464335,1.33060140264966,0.00339759956575059,0.00599460839954597,0.00524718039444322,0.00925794551645857,13.8300398802757,B,70.04,0.000399450755211584,0.000693005695640561,-0.641230154
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2022,4,0.0024,0.1761,0.0886422095014631,1.34594237476063,0.00351801092094188,0.00618760201951182,0.00558996827315304,0.00983183388376419,13.6503166880577,CCC,68.83,0.000298564177727112,0.000509743043165968,-0.57006117
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2023,4,0.0023,0.1788,-0.161173735,1.17113902929469,0.00397639018328674,0.00694997466155071,0.00629595112353733,0.0110041265474553,13.6340721401938,CCC,67.4,0.000237390811217155,0.000402270594019577,-0.280951744
2542,中化岩土,土木工程建筑业,E48,2011/1/28,2011,2024,4,0.0022,0.1814,0.1016348885690612,,,,,,13.3133835716701,CC,62.81,0.000302808217073995,0.000504500288808136,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2014,4,0.0041,0.1523,,1.03141116766584,0.0029363047733775,0.00501317565396234,0.00639963860864328,0.0109261520663282,,,,,,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2015,4,0.0038,0.1556,0.5678521473189346,1.37456415789952,0.00408499793876251,0.00713070783723669,0.00659595997451561,0.0115138034803088,13.4415788831672,,,0,0,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2016,4,0.0035,0.1588,-0.427376822,1.1247219450556,0.00336426914153132,0.00592683425301451,0.00609048723897912,0.0107296137339056,14.3464232126887,,,0.000184228890439637,0.000343546019550892,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2017,4,0.0033,0.1619,-0.333281931,0.553072611770324,0.00393743847752379,0.00690448791714614,0.00620693426665208,0.0108841580360568,14.6376558147026,,,0.000100057811179793,0.000174364538127712,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2018,4,0.0031,0.1649,-0.281742008,0.555210318711498,0.00451532077047554,0.00786327894186628,0.00597692749386647,0.0104086177901005,14.7837139035417,,,8.76153172189867e-05,0.000156367850769882,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2019,4,0.0029,0.1678,-0.177101479,0.635865206912499,0.00541479592987839,0.00928038358918835,0.00631726191819146,0.0108271141873864,14.9201163113481,,,0.000235128144838937,0.000436962238517824,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2020,4,0.0027,0.1706,-0.086551927,0.701156510186603,0.00385090459928795,0.00659313318958368,0.00755649204388578,0.0129374689003151,14.8804536168169,,,0.000535166721308314,0.000941955193482688,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2021,4,0.0026,0.1734,0.0091268290691627,0.698809800541604,0.00369295700342917,0.00639731921861315,0.0069242943814297,0.0119949735348997,14.7872208293139,,,0.000271364283937496,0.000466446918340693,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2022,4,0.0024,0.1761,0.1077866455686434,0.63286904336041,0.00327472932315438,0.00569516622766427,0.00638572218015105,0.0111055741439453,14.6750911929823,,,9.61842890979116e-05,0.00017330021373693,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2023,4,0.0023,0.1788,-0.200399156,,0.00327000289747092,0.00568897850430274,0.00625025870276088,0.0108738703056926,13.4527147626127,,,,,
2564,天沃科技,土木工程建筑业,E48,2011/3/10,2011,2024,4,0.0022,0.1814,-0.001942395,,,,,,13.3036247905512,CCC,69.34,0.000136230158329717,0.000248088797412526,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2014,1,0.0041,0.1523,,,0.00526510938079347,0.00898506707162744,0.00697070819428995,0.0118957226018729,,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2015,1,0.0038,0.1556,0.3264921848617123,,0.00429599398560842,0.00732869182850861,0.00601439157985179,0.0102601685599121,13.0072304121881,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2016,1,0.0035,0.1588,0.0158819462839851,,0.00405719986697705,0.00690474842945271,0.00545394080478883,0.00928179297073971,13.2346716335327,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2017,1,0.0033,0.1619,-0.334611014,,0.00516858797423824,0.0089423662156468,0.00744168425610218,0.0128751346036799,13.6758853690365,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2018,1,0.0031,0.1649,-0.596854984,,0.00456867753979171,0.00799072045366671,0.00697583022204755,0.0122008849937707,13.8512327691988,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2019,1,0.0029,0.1678,-0.31577502,,0.00339534976073705,0.00596525500593037,0.00718781645255445,0.0126282006558292,13.7395162142387,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2020,1,0.0027,0.1706,-0.168667858,0.303796648313515,0.00297204613945755,0.00532826589164617,0.00507118362257092,0.00909158655637529,13.5776812721253,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2021,1,0.0026,0.1734,0.135593717710985,0.0628268192762557,0.00442099258414147,0.00789550283801485,0.00484883057615516,0.00865958375782273,13.6397217744439,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2022,1,0.0024,0.1761,0.1804608488371098,0.275640730808389,0.00460592400225396,0.00808602150537634,0.00548790944949408,0.00963440860215054,13.6219775354858,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2023,1,0.0023,0.1788,-0.195341915,,0.00453585325180656,0.0079968639749118,0.0062479155086159,0.011015288122305,13.5517728906154,,,,,
2586,*ST 围海,土木工程建筑业,E48,2011/6/2,2011,2024,1,0.0022,0.1814,-0.143471743,,,,,,13.5378727802796,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2014,2,0.0067,0.1389,,,0.00484216057955782,0.00839024390243902,0.00709432829098007,0.0122926829268293,,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2015,2,0.0061,0.1425,0.4631549934929381,,0.00547226386806597,0.00955935310678976,0.00667166416791604,0.01165455378773,12.2703438099811,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2016,2,0.0056,0.146,0.2545580621144367,,0.00663678174302847,0.011639185257032,0.00666589043488386,0.0116902343151769,12.8295211863949,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2017,2,0.0052,0.1494,-0.761909389,,0.00705750260646403,0.0123203285420945,0.00684363889111664,0.0119469852529401,12.9377593558604,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2018,2,0.0048,0.1527,-0.155327902,,0.00512115576399558,0.0089626869191943,0.00698094390986766,0.0122175574319543,13.1753572942229,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2019,2,0.0045,0.1559,-0.049584823,,0.00633613641672506,0.0107447019211725,0.00899322588180332,0.0152505446623094,13.281844437553,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2020,2,0.0042,0.159,-0.036634199,,0.00549705791266646,0.00957776878456765,0.00792298957365541,0.0138045775439543,13.3621318727031,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2021,2,0.004,0.162,0.0014004817827665,,0.00544848703170029,0.00960965730850177,0.0066867795389049,0.0117936703331613,13.1148777856619,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2022,2,0.0038,0.1649,-0.02088888,,0.00543874021481886,0.00952646683673469,0.00803295102858183,0.0140704719387755,13.0808468016642,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2023,2,0.0036,0.1678,-0.029661159,,0.00607240532146665,0.0106930046526814,0.00822787743939183,0.0144886131744347,12.9160093803113,,,,,
2620,ST 瑞和,建筑装饰和其他建筑业,E50,2011/9/29,2011,2024,2,0.0034,0.1706,-0.050320202,,,,,,12.7602031850567,,,,,
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2014,1,0.0041,0.1523,,0.730031501883936,0.00305663990572291,0.00529843600383019,0.0070339544818443,0.0121927864666454,,CCC,69.47,4.67854497251355e-05,8.61153371415449e-05,-1.188558297
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2015,1,0.0038,0.1556,0.1835997372287021,0.604191053504978,0.0030514385353095,0.00530741659773918,0.00693508758024887,0.0120623104494072,13.2493357119708,CCC,65.31,4.60306257096388e-05,8.51100046810503e-05,-0.411144809
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2016,1,0.0035,0.1588,0.1237878368029663,0.587556729760103,0.00207949150547338,0.00363536593730709,0.00843567308824106,0.014747239179642,13.2678332433416,C,58.97,0.000126430242113914,0.000225182961155939,0.131085308297497
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2017,1,0.0033,0.1619,-0.310926769,0.666159159014456,0.00398089171974522,0.00697180963928463,0.00934644142896704,0.0163685965444074,13.2357274588295,CCC,66.97,0.000136500136500137,0.000231222783151567,-0.059843478
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2018,1,0.0031,0.1649,-0.279833123,0.553821806535543,0.00308855636615368,0.00549658832448825,0.0083071516055168,0.0147839272175891,13.2941297640215,CCC,66.1,0.00019734678215108,0.000329902953547831,-0.181960793
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2019,1,0.0029,0.1678,-0.091162883,0.592309381059822,0.00376121375384381,0.00667297894404617,0.00831024930747922,0.0147436764506966,13.4512129447711,B,70.69,0.000275244211776135,0.000477608585716694,-0.058413736
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2020,1,0.0027,0.1706,-0.11798183,0.294690797517387,0.00348477361974358,0.00614143636280306,0.00832184745013393,0.0146661166872909,13.5584289363261,CCC,69.86,0.000254857279923243,0.00043917057040507,-0.065427327
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2021,1,0.0026,0.1734,-0.040945125,0.189292475188471,0.00377475691043314,0.00672741207527889,0.00879183887999618,0.0156689091373584,13.6165416726939,B,70.7,0.00015252970516008,0.000260459624417222,0.00720974058611323
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2022,1,0.0024,0.1761,0.0253857241161302,0.173092379556192,0.00337575286574704,0.00605321604319993,0.00884010102972605,0.0158515873361495,13.5517073713004,B,70.52,0.000346803377563329,0.000588250338883347,0.870790913836324
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2023,1,0.0023,0.1788,-0.060468883,0.309712148525451,0.00365119256484423,0.00650970114553832,0.0097444165204609,0.0173732933169886,13.5043082776779,B,73.53,0.000782044263705326,0.00129252404094716,-0.948892295
2628,成都路桥,土木工程建筑业,E48,2011/11/3,2011,2024,1,0.0022,0.1814,0.0374521130651354,,,,,,13.4542968581301,C,59.16,,,
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2014,3,0.0041,0.1523,,,0.004002017824113,0.00693715751428238,0.00760047082562637,0.0131747697330069,,B,70.1,,,0.28166068931945
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2015,3,0.0038,0.1556,0.5279983253120736,,0.00270618962207747,0.00477512493059411,0.00682840869756758,0.0120488617434758,13.3749738141922,CCC,66.6,,,-2.101170198
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2016,3,0.0035,0.1588,-0.759836853,0.394359957136918,0.00519538560375409,0.00929581688240292,0.00684338426300941,0.0122444899795092,13.5539526361463,CCC,69.12,0.00196004741117632,0.00339818963702523,-0.388632113
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2017,3,0.0033,0.1619,-0.345256195,0.731195367383563,0.00585927801777645,0.0105739504458085,0.00749788966681563,0.0135310721806533,13.8141285398951,CCC,69.23,0.00201118388499008,0.00335341240762591,-0.564365429
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2018,3,0.0031,0.1649,-0.697535796,0.805877047150756,0.00649507436739424,0.0117201115371209,0.00777477303457601,0.0140292784942489,13.708514033922,B,73.47,0.00189702445390989,0.00322908414562739,-1.801997699
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2019,3,0.0029,0.1678,-0.037627739,0.624708532823024,0.00678355984320353,0.0119386954186805,0.00664272469074948,0.0116908332300574,13.534821544393,B,72.58,0.0010412586337695,0.0017717033662364,-1.923244733
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2020,3,0.0027,0.1706,-0.245624932,0.247805493864508,0.00770828640788848,0.0134703695604636,0.00683234477062843,0.0119396457467745,13.4751508662623,B,74.64,0.000793776789966661,0.00135933591909233,0.00363481854575032
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2021,3,0.0026,0.1734,-0.042870233,0.226416860458587,0.00920223685141927,0.0160059098744152,0.00769212618862226,0.0133792990232291,13.3368200962244,BB,75.01,0.000649691276330544,0.00115231957662925,-0.406124082
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2022,3,0.0024,0.1761,0.0396487242129826,0.0873364283546145,0.00675031367628607,0.0117966934175328,0.00787954830614805,0.0137701179669342,13.252550827492,B,73.64,0.000346955726346556,0.000598764368076787,0.28158689844084
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2023,3,0.0023,0.1788,-0.076746209,0.0356525520829924,0.00699632066005129,0.0120789220404235,0.00797190322220983,0.0137632338787295,13.2224668106186,B,74.48,0.00049084877344226,0.000871237156762603,-0.282435063
2663,普邦股份,土木工程建筑业,E48,2012/3/16,2012,2024,3,0.0022,0.1814,-0.018218412,,,,,,13.1073473314919,B,74.42,0.000343790756939935,0.000607756125795871,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2014,2,0.0067,0.1389,,,0.00364938134297233,0.00633140376266281,0.00691644654525233,0.0119995176073324,,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2015,2,0.0061,0.1425,0.5613814737571347,,0.00417354168688731,0.00726678684091933,0.00727943317480346,0.0126746282109058,12.2630049453761,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2016,2,0.0056,0.146,-0.387968914,,0.00706311914524287,0.0123696210493212,0.00658426360997217,0.0115310026730961,12.4907907849075,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2017,2,0.0052,0.1494,-0.174845032,,0.00593333721133151,0.0101816729886205,0.00593333721133151,0.0101816729886205,12.7793263297979,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2018,2,0.0048,0.1527,-0.210169577,,0.00725908069906317,0.0122929906758825,0.00654686900783433,0.0110868859303243,12.7078876293382,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2019,2,0.0045,0.1559,-0.226377137,,0.00846327451784981,0.0140760962293124,0.00766823963890029,0.0127537962804982,12.5756777725704,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2020,2,0.0042,0.159,-0.000312084,,0.00882460445929716,0.0148193616274991,0.00725810662628583,0.0121887057172922,12.6644416246696,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2021,2,0.004,0.162,-0.10506935,,0.00876498375337902,0.0147871752349364,0.00704475329710837,0.0118850193477059,12.8242004795386,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2022,2,0.0038,0.1649,0.0345622967314063,,0.0103480456741326,0.0176028388663211,0.00790513833992095,0.0134472615212215,12.6853779309813,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2023,2,0.0036,0.1678,-0.034131904,,0.00966895221769874,0.0164158064662817,0.00661559888579387,0.0112318675821927,12.5881829048039,,,,,
2713,*ST 东易,建筑装饰和其他建筑业,E50,2014/2/19,2014,2024,2,0.0034,0.1706,-0.115158163,,,,,,12.0336963347408,,,,,
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2015,,0.0038,0.1556,,,0.00803231076420403,0.0140398191480923,0.00585405699764023,0.0102324105655588,11.4411854206428,B,71.11,,,
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2016,,0.0035,0.1588,,,0.00835963490574085,0.014621409921671,0.00592851659131622,0.0103692651995524,11.4225090585804,CCC,67.94,,,0.042552854569525
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2017,,0.0033,0.1619,,,0.00622491604554018,0.0109454885864478,0.00507822098451962,0.00892921437315475,11.4468807590657,CCC,69.54,,,0.0534730338193617
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2018,,0.0031,0.1649,,,0.00702113654647846,0.0123084813129047,0.00515614715132012,0.00903904096416437,11.5208233051622,B,74.88,,,-0.345795025
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2019,,0.0029,0.1678,,,0.00369865278122159,0.00655341583070953,0.00599223076287296,0.0106172658709819,15.8864657548156,B,70.13,,,-1.264204066
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2020,1,0.0027,0.1706,-0.422459627,,0.00347663162277506,0.00625749400479616,0.0054127198917456,0.00974220623501199,15.9763103989184,BB,76.98,,,-0.054443315
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2021,1,0.0026,0.1734,-0.151197926,0.425553876624336,0.00291274774628177,0.00523407117167169,0.00504442347121424,0.00906459253194538,16.1105248348232,B,73.64,0.00057512487964381,0.00101730562604302,-0.065122505
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2022,1,0.0024,0.1761,1.63206552736934,0.519605189388703,0.00327623326780867,0.00580832526621491,0.0051951698960966,0.00921034435071221,16.2235346929402,B,72.48,0.000747399252600747,0.00138441966624261,-0.07418564
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2023,1,0.0023,0.1788,-1.390133273,0.52847070130194,0.00265983786307494,0.00474041201240576,0.00466886433412091,0.00832093597922287,16.3140772558443,B,73.9,0.000628680237190964,0.00117220852769644,-0.158780451
2761,浙江建投,土木工程建筑业,E48,2015/6/10,2015,2024,1,0.0022,0.1814,-0.25353825,,,,,,16.3077438343293,BB,78.4,0.00049501570394647,0.000915302917922578,
2775,文科股份,土木工程建筑业,E48,2015/6/29,2015,2015,3,0.0038,0.1556,0.6034361933457949,,0.00268528464017186,0.00474701217469005,0.00600240096038415,0.0106109683904836,12.0836906729091,BB,75.84,,,
2775,文科股份,土木工程建筑业,E48,2015/6/29,2015,2016,3,0.0035,0.1588,-0.309801921,,0.00278508906163922,0.00486292951424144,0.00581502111770827,0.0101533693154492,12.2957332918489,B,74.03,,,-0.385722351
2775,文科股份,土木工程建筑业,E48,2015/6/29,2015,2017,3,0.0033,0.1619,-0.136028955,,0.00389911383776414,0.00689954646337933,0.00722563053851397,0.0127858728167519,12.5076668986664,BB,75.06,,,0.175712535100365
2775,文科股份,土木工程建筑业,E48,2015/6/29,2015,2018,3,0.0031,0.1649,-0.401525645,,0.00429306643908242,0.00757126567844926,0.0068792510409393,0.0121322690992018,12.8528944634167,B,73.45,,,-0.293462095
2775,文科股份,土木工程建筑业,E48,2015/6/29,2015,2019,3,0.0029,0.1678,-0.074716539,,0.00376942171554657,0.00652658389048074,0.00705617357727314,0.0122174466730341,13.0410213535663,BB,76.61,,,-0.153711863
2775,文科股份,土木工程建筑业,E48,2015/6/29,2015,2020,3,0.0027,0.1706,-0.044386648,,0.00364927014597081,0.00633983238525338,0.00677364527094581,0.011767771071258,13.1982254084575,BB,75.98,,,0.0777449027598396
